sampleID,allphotos,famacha_score,calinch_pixel,calCM_pixel,errcalposition,errrearposition,errsideposition,calsidebodyarea,calsidebellyht,calsidelength,calsidewither,calsidedepth,reardepth,rearht,rearbellyht,rearwidth,sidebodyarea,sidebellyht,sidelength,sidewither,sidedepth,girth,ADAPTMapKGS,ADAPTMapLBS,tape,weight,chest,ht,len,crosschk
State-5-lo,"[('2013_Validation_GEO_State_R0013665.png', 'Rear'), ('2013_Validation_GEO_State_R0013667.png', 'SIGN')]",missed,0.2,0.507999997,1,0.996,1,2896.107981,40.13199974,61.46799959,70.61199953,30.4799998,30.4799998,69.73454499,39.2545452,24.0145453,2896.107981,40.13199974,61.46799959,70.61199953,30.4799998,85.59983127,22.43467546,49.46003338,66,52,68,61,58,V-63-MDState-5
State-6-hi,"[('2013_Validation_GEO_State_R0013671.png', 'Rear'), ('2013_Validation_GEO_State_R0013673.png', 'SIGN')]",missed,0.227272727,0.577272723,1,0.999043465,1,3011.054526,45.60454515,71.00454499,76.77727222,31.17272707,31.17272707,71.98066068,40.80793361,19.83718995,3011.054526,45.60454515,71.00454499,76.77727222,31.17272707,80.12619028,21.33330593,47.03192721,76,70,72,69,63,V-64-MDState-6
State-6-lo,"[('2013_Validation_GEO_State_R0013677.png', 'Rear'), ('2013_Validation_GEO_State_R0013679.png', 'SIGN')]",missed,0.208333333,0.529166663,1,1,1,3359.149978,44.44999971,72.49583285,75.67083283,31.22083313,31.22083313,82.02083279,50.79999966,23.81249984,3359.149978,44.44999971,72.49583285,75.67083283,31.22083313,86.44615728,24.52356305,54.06524597,76,70,72,69,63,V-64-MDState-6
State-7-hi,"[('2013_Validation_GEO_State_R0013683.png', 'Rear'), ('2013_Validation_GEO_State_R0013685.png', 'SIGN')]",missed,0.234375,0.595312496,1,0.98936807,1,3999.904661,39.29062474,82.15312446,76.1999995,36.90937476,36.90937476,68.83099617,31.92162141,24.43999139,3999.904661,39.29062474,82.15312446,76.1999995,36.90937476,96.367359,35.39985506,78.04338495,160,144,97,76,78,V-65-MDState-7
State-7-lo,"[('2013_Validation_GEO_State_R0013689.png', 'Rear'), ('2013_Validation_GEO_State_R0013691.png', 'SIGN')]",missed,0.185255279,0.470548405,1,0.994205796,1,5121.919385,43.76100163,84.69871284,79.99322879,36.23222716,36.23222716,76.49025733,40.25803018,26.97288022,5121.919385,43.76100163,84.69871284,79.99322879,36.23222716,99.2823505,40.60576772,89.52046711,160,144,97,76,78,V-65-MDState-7
State-8-hi,"[('2013_Validation_GEO_State_R0013695.png', 'Rear'), ('2013_Validation_GEO_State_R0013697.png', 'SIGN')]",missed,0.202887359,0.515333888,1,0.996324707,1,2991.513218,37.6193738,68.02407317,66.47807151,28.85869771,28.85869771,73.56138631,44.70268861,21.50255908,2991.513218,37.6193738,68.02407317,66.47807151,28.85869771,79.10727717,22.68847674,50.01956988,66,63,68,62,61,V-66-MDState-8
State-8-lo,"[('2013_Validation_GEO_State_R0013701.png', 'Rear'), ('2013_Validation_GEO_State_R0013703.png', 'SIGN')]",missed,0.206455369,0.524396633,1,1,1,2815.485524,37.23216097,67.6471657,65.02518254,27.79302157,27.79302157,67.6471657,39.85414413,22.0246586,2815.485524,37.23216097,67.6471657,65.02518254,27.79302157,78.25342902,20.89704596,46.07013784,66,63,68,62,61,V-66-MDState-8
State-9-hi,"[('2013_Validation_GEO_State_R0013708.png', 'Rear'), ('2013_Validation_GEO_State_R0013710.png', 'SIGN')]",missed,0.199402102,0.506481336,1,0.995701492,1,5121.539267,47.60924556,88.12775242,85.08886441,37.47961885,37.47961885,76.33044326,38.85082441,22.85342613,5121.539267,47.60924556,88.12775242,85.08886441,37.47961885,94.77092543,37.47692076,82.62253469,137,138,91,79,88,V-67-MDState-9
State-9-lo,"[('2013_Validation_GEO_State_R0013714.png', 'Rear'), ('2013_Validation_GEO_State_R0013717.png', 'SIGN')]",missed,0.196257156,0.498493173,1,0.991862633,1,5031.291594,45.36287874,90.2272643,80.75589401,35.39301528,35.39301528,77.78232427,42.389309,23.45816129,5031.291594,45.36287874,90.2272643,80.75589401,35.39301528,92.44321198,36.99682325,81.56410001,137,138,91,79,88,V-67-MDState-9
State-10-hi,"[('2013_Validation_GEO_State_R0013721.png', 'Rear'), ('2013_Validation_GEO_State_R0013723.png', 'SIGN')]",missed,0.238095238,0.604761901,1,0.990140984,1,4686.299969,38.70476165,86.48095181,80.4333328,41.72857115,41.72857115,73.66895895,31.9403878,28.33421498,4686.299969,38.70476165,86.48095181,80.4333328,41.72857115,110.0543671,44.14479892,97.32270173,144,136,93,76,78,V-68-MDState-10
State-10-lo,"[('2013_Validation_GEO_State_R0013730.png', 'Rear'), ('2013_Validation_GEO_State_R0013732.png', 'SIGN')]",missed,0.219196977,0.556760319,1,0.989017757,1,4805.398311,37.85970168,87.41137005,76.83292399,38.97322231,38.97322231,70.24243557,31.26921325,25.83108921,4805.398311,37.85970168,87.41137005,76.83292399,38.97322231,101.7943745,43.25988288,95.37179422,144,136,93,76,78,V-68-MDState-10
State-11-hi,"[('2013_Validation_GEO_State_R0013737.png', 'Rear'), ('2013_Validation_GEO_State_R0013739.png', 'SIGN')]",missed,0.278319779,0.706932233,1,0.990068987,1,2121.503631,37.46740834,69.27935882,65.03776542,27.57035708,27.57035708,66.4194966,38.84913952,21.93096586,2121.503631,37.46740834,69.27935882,65.03776542,27.57035708,77.75649624,15.40438535,33.96088413,52,54,64,59,60,V-69-MDState-11
State-11-lo,"[('2013_Validation_GEO_State_R0013748.png', 'Rear'), ('2013_Validation_GEO_State_R0013750.png', 'SIGN')]",missed,0.179398221,0.455671478,1,0.998275872,1,2805.569292,34.17536088,63.79400697,59.69296367,25.51760279,25.51760279,68.84938111,43.33177832,23.11028177,2805.569292,34.17536088,63.79400697,59.69296367,25.51760279,76.38450245,21.72203718,47.88893362,52,54,64,59,60,V-69-MDState-11
State-12-hi,"[('2013_Validation_GEO_State_R0013755.png', 'Rear'), ('2013_Validation_GEO_State_R0013757.png', 'SIGN')]",missed,0.239925968,0.609411954,1,0.997980194,1,3710.099975,49.97178022,82.88002572,84.70826159,34.73648137,34.73648137,86.52541723,51.78893586,26.52604032,3710.099975,49.97178022,82.88002572,84.70826159,34.73648137,96.23094404,27.35729998,60.3125716,109,112,84,77,78,V-70-MDState-12
State-12-lo,"[('2013_Validation_GEO_State_R0013761.png', 'Rear'), ('2013_Validation_GEO_State_R0013763.png', 'SIGN')]",missed,0.227177538,0.577030942,1,0.995161597,1,4118.269832,45.5854444,81.93839374,82.51542468,36.92998028,36.92998028,85.99409693,49.06411665,27.96127078,4118.269832,45.5854444,81.93839374,82.51542468,36.92998028,101.9309388,34.53396243,76.13441689,109,112,84,77,78,V-70-MDState-12
State-13-hi,"[('2013_Validation_GEO_State_R0013767.png', 'Rear'), ('2013_Validation_GEO_State_R0013769.png', 'SIGN')]",missed,0.263157895,0.668421048,1,0.997435108,1,3571.373661,46.78947338,84.22105208,82.88420998,36.0947366,36.0947366,91.62510061,55.53036401,31.9299593,3571.373661,46.78947338,84.22105208,82.88420998,36.0947366,106.8529425,29.05634522,64.05832822,128,115,89,75,77,V-71-MDState-13
State-13-lo,"[('2013_Validation_GEO_State_R0013773.png', 'Rear'), ('2013_Validation_GEO_State_R0013775.png', 'SIGN')]",missed,0.238095238,0.604761901,1,0.995428279,1,3946.071403,44.14761876,81.0380947,81.6428566,37.49523785,37.49523785,81.70604068,44.21080284,24.62373829,3946.071403,44.14761876,81.0380947,81.6428566,37.49523785,97.57625954,33.36824382,73.56444519,128,115,89,75,77,V-71-MDState-13
State-14-hi,"[('2013_Validation_GEO_State_R0013779.png', 'Rear'), ('2013_Validation_GEO_State_R0013781.png', 'SIGN')]",missed,0.216689821,0.550392142,1,0.999079324,1,2733.247379,41.27941068,68.24862566,69.34940994,28.06999926,28.06999926,66.93615209,38.86615283,21.05249945,2733.247379,41.27941068,68.24862566,69.34940994,28.06999926,77.16144054,19.14687231,42.21166227,69,64,69,65,61,V-72-MDState-14
State-14-lo,"[('2013_Validation_GEO_State_R0013786.png', 'Rear'), ('2013_Validation_GEO_State_R0013789.png', 'SIGN')]",missed,0.210444821,0.534529841,1,0.995821979,1,2736.792785,41.69332758,65.74717042,70.02340915,28.33008156,28.33008156,65.45225741,37.12217584,21.49178601,2736.792785,41.69332758,65.74717042,70.02340915,28.33008156,78.26000658,19.05085637,41.99998317,69,64,69,65,61,V-72-MDState-14
State-15-hi,"[('2013_Validation_GEO_State_R0013794.png', 'Rear'), ('2013_Validation_GEO_State_R0013796.png', 'SIGN')]",missed,0.248315532,0.630721446,1,0.988695556,1,4160.869379,41.62761543,88.30100243,79.47090219,37.84328676,37.84328676,76.21957755,38.37629079,25.58419386,4160.869379,41.62761543,88.30100243,79.47090219,37.84328676,99.63165357,34.97597521,77.10888907,144,136,93,75,88,V-73-MDState-15
State-15-lo,"[('2013_Validation_GEO_State_R0013801.png', 'Rear'), ('2013_Validation_GEO_State_R0013803.png', 'SIGN')]",missed,0.215648058,0.547746063,1,0.997380052,1,4886.990371,42.72419289,87.63937003,81.61416334,38.88997045,38.88997045,78.81700678,39.92703633,28.51931166,4886.990371,42.72419289,87.63937003,81.61416334,38.88997045,105.8862527,41.7214177,91.98005631,144,136,93,75,88,V-73-MDState-15
State-16-hi,"[('2013_Validation_GEO_State_R0013807.png', 'Rear'), ('2013_Validation_GEO_State_R0013809.png', 'SIGN')]",missed,0.241799052,0.614169588,1,0.983556218,1,4383.328349,44.83437992,87.21208148,84.14123354,39.30685363,39.30685363,82.44852224,43.14166861,29.24046428,4383.328349,44.83437992,87.21208148,84.14123354,39.30685363,107.6738752,36.38936769,80.22488865,144,151,93,78,83,V-74-MDState-16
State-16-lo,"[('2013_Validation_GEO_State_R0013813.png', 'Rear'), ('2013_Validation_GEO_State_R0013815.png', 'SIGN')]",missed,0.223951626,0.568837125,1,0.989969134,1,4596.772811,42.66278441,83.61905745,82.48138319,39.81859878,39.81859878,80.11122851,40.29262972,29.38991815,4596.772811,42.66278441,83.61905745,82.48138319,39.81859878,108.7124842,39.83375518,87.81846941,144,151,93,78,83,V-74-MDState-16
State-18-hi,"[('2013_Validation_GEO_State_R0013820.png', 'Rear'), ('2013_Validation_GEO_State_R0013822.png', 'SIGN')]",missed,0.285714286,0.725714281,1,1,1,4172.131401,39.18857117,88.53714227,82.73142803,43.54285686,43.54285686,87.08571371,43.54285686,34.83428548,4172.131401,39.18857117,88.53714227,82.73142803,43.54285686,123.1145273,39.05204431,86.09509054,159,144,97,74,76,V-76-MDState-18
State-18-lo,"[('2013_Validation_GEO_State_R0013826.png', 'Rear'), ('2013_Validation_GEO_State_R0013828.png', 'SIGN')]",missed,0.23255814,0.590697671,1,0.996953054,1,4808.869736,34.26046489,86.2418599,76.1999995,41.93953461,41.93953461,77.16874368,35.22920907,34.67001528,4808.869736,34.26046489,86.2418599,76.1999995,41.93953461,120.3379996,46.1434177,101.7289055,159,144,97,74,76,V-76-MDState-18
State-19-hi,"[('2013_Validation_GEO_State_R0013832.png', 'Rear'), ('2013_Validation_GEO_State_R0013834.png', 'SIGN')]",missed,0.235407055,0.597933916,1,0.98014932,1,4625.018842,41.85537414,87.89628569,81.91694652,40.06157239,40.06157239,66.916033,26.85446061,21.13137884,4625.018842,41.85537414,87.89628569,81.91694652,40.06157239,96.12166302,40.317899,88.8858247,147,137,94,77,82,V-77-MDState-19
State-19-lo,"[('2013_Validation_GEO_State_R0013839.png', 'Rear'), ('2013_Validation_GEO_State_R0013841.png', 'SIGN')]",missed,0.227272727,0.577272723,1,0.987086777,1,4809.259059,43.29545426,90.05454486,82.54999946,39.2545452,39.2545452,72.04363589,32.78909069,22.62909076,4809.259059,43.29545426,90.05454486,82.54999946,39.2545452,97.20658805,40.44937651,89.17568324,147,137,94,77,82,V-77-MDState-19
State-17-hi,"[('2013_Validation_GEO_State_R0013845.png', 'Rear'), ('2013_Validation_GEO_State_R0013848.png', 'SIGN')]",missed,0.227272727,0.577272723,1,0.996869522,1,4577.772697,45.02727243,88.32272669,83.12727218,38.09999975,38.09999975,86.0322575,47.93225775,34.412903,4577.772697,45.02727243,88.32272669,83.12727218,38.09999975,113.9030013,38.73071095,85.38667117,143,145,93,79,85,V-75-MDState-17
State-17-lo,"[('2013_Validation_GEO_State_R0013852.png', 'Rear'), ('2013_Validation_GEO_State_R0013854.png', 'SIGN')]",missed,0.215729728,0.547953504,1,0.997946795,1,4535.959109,43.83628035,84.93279317,81.09711864,37.2608383,37.2608383,83.9680863,46.707248,26.76482751,4535.959109,43.83628035,84.93279317,81.09711864,37.2608383,100.5712807,37.04269479,81.66522951,143,145,93,79,85,V-75-MDState-17
